Division Name,School Name,percentage_disadvantaged,percentage_english_learners,percentage_foster_care,percentage_male,percentage_homeless,percentage_military,percentage_disabled,free_reduced_lunch_percentage,chronic_absenteeism_rate,cohort_dropout_rate,Bachelors_Percent,Masters_Percent,Doctoral_Percent,SOL Pass Rate,School_Level_Expenditures_Per_Pupil_Federal,School_Level_Expenditures_Per_Pupil_State,Division_Level_Expenditures_Per_Pupil_Federal,Division_Level_Expenditures_Per_Pupil_State,Total_Per_Pupil_Expenditures,Total_Expenditures
Chesapeake City,Norfolk Highlands Primary,0.5238095238095238,0.0,0.0,0.5567765567765568,0.0,0.1904761904761904,0.1501831501831501,0.47,0.221,,38.0,56.0,0.0,0.69,2292.0,9777.0,228.0,3266.0,15564.0,6738546.0
Williamsburg-James City County,Norge Elementary,0.456221198156682,0.0373831775700934,0.0,0.533026113671275,0.0,0.1259600614439324,0.2012288786482335,0.4529999999999999,0.0276,,31.0,63.0,0.0,0.68,815.0,8406.0,559.0,4980.0,14760.0,7384080.0
Colonial Heights City,North Elementary,0.5862068965517241,0.0691823899371069,0.0,0.5297805642633229,0.0,0.0031347962382445,0.1128526645768025,0.727,0.1546,,63.0,30.0,3.0,0.6575,1103.0,10740.0,428.0,3410.0,15681.0,5006406.0
Prince George County,North Elementary,0.5653333333333334,0.0146862483311081,0.0013333333333333,0.5053333333333333,0.0,0.1986666666666666,0.1373333333333333,0.514,0.2841,,61.0,25.0,2.0,0.68,751.0,8617.0,692.0,2574.0,12633.0,6561656.0
Shenandoah County,North Fork Middle,0.5342857142857143,0.1183431952662721,0.0028571428571428,0.4828571428571429,0.0,0.0114285714285714,0.14,0.5720000000000001,0.2725,,43.0,58.0,0.0,0.6333333333,665.0,7239.0,508.0,3618.0,12029.0,12115994.0
Virginia Beach City,North Landing Elementary,0.1589403973509933,0.0264900662251655,0.0022075055187637,0.4966887417218543,0.0,0.3885209713024282,0.0905077262693156,0.124,0.0756,,41.0,56.0,0.0,0.9575,1529.0,12765.0,0.0,0.0,14295.0,15334130.0
Augusta County,North River Elementary,0.5,0.0714285714285714,0.0,0.5084033613445378,0.0,0.0042016806722689,0.0504201680672268,0.456,0.1189,,64.0,36.0,0.0,0.675,576.0,6629.0,653.0,3214.0,11072.0,8196548.0
Fairfax County,North Springfield Elementary,0.4100877192982456,0.3265306122448979,0.0021929824561403,0.5219298245614035,0.0,0.0285087719298245,0.2236842105263158,0.428,0.1181,,36.0,64.0,0.0,0.5933333333,607.0,10168.0,694.0,6054.0,17524.0,11561403.0
Stafford County,North Stafford High,1.0,1.0,1.0,0.5198497854077253,,1.0,1.0,0.407,0.2036,0.0349,42.0,44.0,1.0,0.77,304.0,6760.0,237.0,3487.0,10788.0,9007634.0
Stafford County,North Star Early Childhood Education Center,0.5617529880478087,0.0,0.0,0.556,0.0,0.0039840637450199,0.3107569721115538,,,,,,,,,,,,,
Northampton County,Northampton High,0.8004694835680751,0.0748792270531401,0.0023474178403755,0.5375586854460094,0.0845070422535211,0.0117370892018779,0.1854460093896713,0.721,0.4052,0.0917,57.0,34.0,2.0,0.6675,1790.0,7846.0,501.0,5870.0,16006.0,2978456.0
Northampton County,Northampton Middle,0.8505154639175257,0.0581395348837209,0.0,0.5876288659793815,0.1082474226804123,0.0154639175257731,0.1597938144329896,0.752,0.3333,,69.0,23.0,0.0,0.444,2579.0,8673.0,501.0,5870.0,17622.0,6001558.0
Suffolk City,Northern Shores Elementary,0.1829896907216494,0.0,0.0038659793814432,0.5438144329896907,0.0,0.1855670103092783,0.1082474226804123,0.228,0.0744,,45.0,47.0,2.0,0.7375,142.0,6620.0,579.0,4378.0,11719.0,5374315.0
Roanoke County,Northside High,0.380065717415115,0.0275938189845474,0.0175246440306681,0.5021929824561403,0.0,0.0098576122672508,0.1467688937568455,0.359,0.1911,0.0437,39.0,59.0,0.0,0.81,1002.0,8117.0,193.0,2984.0,12296.0,5020489.0
Norfolk City,Northside Middle,0.6175349428208387,0.0690571049136786,0.0012706480304955,0.5476493011435832,0.0,0.1435832274459974,0.1728081321473951,0.96,0.2064,,50.0,49.0,1.0,0.488,1364.0,8538.0,645.0,3545.0,14091.0,11156400.0
Roanoke County,Northside Middle,0.441400304414003,0.0398089171974522,0.0076103500761035,0.5060975609756098,0.0,0.0121765601217656,0.1796042617960426,0.419,0.1631,,48.0,47.0,3.0,0.688,648.0,6239.0,648.0,3877.0,11412.0,6580482.0
Northumberland County,Northumberland Elementary,0.5867158671586716,0.0334572490706319,0.0018450184501845,0.5608856088560885,0.0,0.0129151291512915,0.1236162361623616,0.779,0.2797,,60.0,38.0,0.0,0.6925,548.0,10665.0,733.0,5413.0,17360.0,6307023.0
Northumberland County,Northumberland High,0.4681440443213296,0.0,0.0,0.5401662049861495,0.0,0.0083102493074792,0.1606648199445983,0.779,0.3122,0.0395999999999999,32.0,59.0,5.0,0.684,254.0,9222.0,733.0,5413.0,15622.0,4333471.0
Northumberland County,Northumberland Middle,0.5575539568345323,0.0,0.0,0.5359712230215827,0.0,0.0071942446043165,0.1366906474820144,0.779,0.2893,,42.0,58.0,0.0,0.562,398.0,9031.0,571.0,3640.0,13640.0,9035094.0
Smyth County,Northwood High,0.5330578512396694,0.0,0.0082644628099173,0.5537190082644629,0.0,0.0,0.1776859504132231,0.758,0.1957999999999999,0.0156,52.0,48.0,0.0,0.695,3424.0,10269.0,591.0,2766.0,17050.0,1718130.0
Smyth County,Northwood Middle,0.5304878048780488,0.0,0.0,0.5426829268292683,0.0,0.0060975609756097,0.1524390243902439,0.755,0.1474,,73.0,28.0,0.0,0.6659999999999999,695.0,7542.0,591.0,2766.0,11594.0,5105715.0
Norton City,Norton Elementary,0.4198019801980198,0.0,0.0059405940594059,0.4473161033797216,0.0217821782178217,0.0099009900990099,0.1306930693069307,0.927,0.1818,,65.0,26.0,5.0,0.8,545.0,9159.0,0.0,2638.0,12342.0,6180321.0
Norfolk City,Norview Elementary,0.6625,0.0503778337531486,0.0,0.5025,0.0,0.1375,0.1575,0.961,0.1971,,33.0,60.0,5.0,0.44,1679.0,7724.0,645.0,3545.0,13593.0,6248822.0
Norfolk City,Norview High,0.0,1.0,1.0,0.5277924827951297,1.0,1.0,1.0,0.568,0.1903,0.0617999999999999,41.0,50.0,3.0,0.618,1937.0,7717.0,645.0,3545.0,13843.0,7575008.0
Norfolk City,Norview Middle,0.69765625,1.0,1.0,0.51875,,1.0,1.0,0.96,0.2467,,49.0,43.0,2.0,0.408,1112.0,7743.0,645.0,3545.0,13044.0,15956236.0
Arlington County,Nottingham Elementary,0.0394088669950738,0.0401002506265664,0.0,0.5517241379310345,0.0,0.0443349753694581,0.1231527093596059,0.043,0.0102,,11.0,84.0,3.0,0.9125,79.0,11576.0,968.0,7589.0,20212.0,10574929.0
Southampton County,Nottoway Elementary,0.2958333333333333,0.0,0.0,0.5083333333333333,0.0,0.0458333333333333,0.0875,0.42,0.0913,,41.0,48.0,0.0,0.7175,1810.0,7806.0,402.0,5131.0,15150.0,3682898.0
Nottoway County,Nottoway High,0.5709219858156028,0.0304659498207885,0.0035460992907801,0.5310834813499112,0.0,0.0425531914893617,0.1347517730496454,0.909,0.2791,0.0946,54.0,42.0,2.0,0.5479999999999999,1016.0,6916.0,2045.0,3990.0,13966.0,3287994.0
Nottoway County,Nottoway Intermediate,0.6582278481012658,0.043103448275862,0.0042194092827004,0.5232067510548524,0.0,0.0548523206751054,0.1139240506329113,0.908,0.1939999999999999,,56.0,35.0,6.0,0.5733333333,521.0,7957.0,2045.0,3990.0,14513.0,3878263.0
Nottoway County,Nottoway Middle,0.6485507246376812,0.0557620817843866,0.0,0.5108695652173914,0.0,0.0543478260869565,0.1123188405797101,0.909,0.3494,,43.0,54.0,3.0,0.488,634.0,6073.0,2045.0,3990.0,12742.0,5004948.0
Henrico County,Nuckols Farm Elementary,0.1072056239015817,0.0305206463195691,0.0035149384885764,0.5026362038664324,0.0,0.0228471001757469,0.1107205623901581,0.08,0.0591,,21.0,79.0,0.0,0.9425,1048.0,7573.0,89.0,2979.0,11688.0,6357351.0
Danville City,O. Trent Bonner Middle,0.1239669421487603,0.0225669957686882,0.0013774104683195,0.5261707988980716,0.0,0.0,0.1336088154269972,1.0,0.2693,,49.0,45.0,0.0,0.332,1802.0,8210.0,2233.0,4335.0,16580.0,11872863.0
Chesterfield County,O.B. Gates Elementary,0.3495495495495495,0.0748175182481751,0.0,0.5477477477477477,0.0,0.0234234234234234,0.1945945945945946,0.307,0.1343,,42.0,56.0,2.0,0.66,708.0,6713.0,543.0,4412.0,12377.0,7834782.0
Roanoke County,Oak Grove Elementary,0.2881773399014778,0.0249376558603491,0.0049261083743842,0.458128078817734,0.0,0.0197044334975369,0.1403940886699507,0.3329999999999999,0.0909,,54.0,43.0,0.0,0.8375,1831.0,10895.0,193.0,2984.0,15903.0,5174601.0
Richmond City,Oak Grove/Bellemeade Elementary,0.7326007326007326,0.1575091575091575,0.0018315018315018,0.5054945054945055,0.0201465201465201,0.0109890109890109,0.13003663003663,1.0,0.4325,,48.0,44.0,2.0,0.2525,585.0,10063.0,3624.0,5962.0,20234.0,7787219.0
Fairfax County,Oak Hill Elementary,0.0644216691068814,0.1089743589743589,0.0,0.5285505124450952,0.0,0.027818448023426,0.1522693997071742,0.054,0.0503,,20.0,79.0,2.0,0.91,309.0,9017.0,694.0,6054.0,16074.0,69956427.0
Hanover County,Oak Knoll Middle,0.1914414414414414,0.0,0.0,0.5118376550169109,0.0,0.0259009009009009,0.1407657657657657,0.123,0.0662,,41.0,57.0,0.0,0.8320000000000001,452.0,7966.0,66.0,2256.0,10740.0,16096688.0
Smyth County,Oak Point Elementary,0.6398891966759003,0.0,0.0221606648199446,0.5429362880886427,0.0,0.0055401662049861,0.2326869806094182,0.777,0.2407,,45.0,45.0,2.0,0.485,769.0,12699.0,591.0,2766.0,16825.0,2659193.0
Falls Church City,Oak Street Elementary,0.0752895752895752,0.0590631364562118,0.0,0.5193050193050193,0.0,0.0444015444015444,0.0965250965250965,0.067,0.0504999999999999,,14.0,86.0,0.0,0.885,824.0,8609.0,283.0,4322.0,14038.0,6439097.0
Fairfax County,Oak View Elementary,0.0782051282051282,0.0935828877005347,0.0012820512820512,0.5153846153846153,0.0,0.0897435897435897,0.1384615384615384,0.07,0.1058,,40.0,60.0,0.0,0.8633333333000001,1261.0,36469.0,694.0,6054.0,44478.0,6839325.0
Carroll County,Oakland Elementary,0.6598984771573604,0.1237113402061855,0.0101522842639593,0.5228426395939086,0.0,0.0050761421319796,0.1725888324873096,0.67,0.1582,,50.0,46.0,4.0,0.71,563.0,7380.0,418.0,3506.0,11866.0,1686299.0
Suffolk City,Oakland Elementary,0.3122270742358078,0.0,0.0043668122270742,0.5458515283842795,0.0,0.0895196506550218,0.1026200873362445,0.431,0.2118,,46.0,43.0,0.0,0.635,38.0,6634.0,579.0,4378.0,11630.0,18943263.0
Arlington County,Oakridge Elementary,0.2596774193548387,0.2093802345058626,0.0,0.5129032258064516,0.0,0.1419354838709677,0.0983870967741935,0.231,0.0697,,33.0,60.0,2.0,0.5425,49.0,11639.0,968.0,7589.0,20246.0,12165285.0
Fairfax County,Oakton Elementary,0.096128170894526,0.1283124128312412,0.0013351134846461,0.5380507343124166,0.0,0.0507343124165554,0.1348464619492657,0.084,0.0926999999999999,,31.0,69.0,0.0,0.84,473.0,8796.0,694.0,6054.0,16017.0,10323873.0
Fairfax County,Oakton High,1.0,1.0,1.0,,,1.0,1.0,0.109,0.1456,0.0165,28.0,68.0,2.0,0.7475,382.0,9435.0,694.0,6054.0,16565.0,15184027.0
Northampton County,Occohannock Elementary,0.8288770053475936,0.0883190883190883,0.0,0.5454545454545454,0.0989304812834224,0.0,0.1470588235294117,0.8420000000000001,0.2994,,56.0,41.0,3.0,0.455,659.0,9280.0,501.0,5870.0,16309.0,6730848.0
Prince William County,Occoquan Elementary,0.6199677938808373,0.3943427620632279,0.0,0.5152979066022544,0.0,0.0402576489533011,0.1352657004830917,0.598,0.1536,,32.0,66.0,0.0,0.705,272.0,8319.0,571.0,3640.0,12801.0,17861415.0
Virginia Beach City,Ocean Lakes Elementary,0.342512908777969,0.0,0.0,0.5094664371772806,0.0,0.333907056798623,0.1273666092943201,0.287,0.1107,,52.0,45.0,2.0,0.75,1298.0,12033.0,0.0,0.0,13331.0,6804957.0
Virginia Beach City,Ocean Lakes High,1.0,1.0,,0.0,,1.0,1.0,0.2689999999999999,0.2148999999999999,0.0101,45.0,51.0,1.0,0.86,1374.0,10775.0,0.0,0.0,12150.0,22718034.0
Norfolk City,Ocean View Elementary,0.5223577235772358,0.075356415478615,0.0020325203252032,0.5345528455284553,0.0,0.274390243902439,0.1178861788617886,0.593,0.247,,42.0,56.0,0.0,0.4425,1785.0,9583.0,645.0,3545.0,15558.0,7671385.0
Norfolk City,Oceanair Elementary,0.7013574660633484,0.1727272727272727,0.002262443438914,0.4819004524886878,0.0,0.0995475113122171,0.1018099547511312,0.959,0.2389,,33.0,58.0,0.0,0.4575,1614.0,9069.0,645.0,3545.0,14872.0,6547434.0
Prince William County,Old Bridge Elementary,0.2713987473903966,0.1710526315789473,0.0,0.4864300626304801,0.0,0.1878914405010438,0.1670146137787056,0.256,0.1308,,23.0,75.0,0.0,0.8225,325.0,9634.0,571.0,3640.0,14170.0,9124037.0
Virginia Beach City,Old Donation School,1.0,,,0.5283742331288344,,1.0,1.0,0.1,0.0247,,40.0,56.0,2.0,0.9940000000000001,1148.0,10652.0,0.0,0.0,11800.0,25775747.0
Chesterfield County,Old Hundred Elementary,0.1037527593818984,0.0,0.0,0.4988962472406181,0.0,0.0132450331125827,0.1225165562913907,0.106,0.0662,,36.0,61.0,0.0,0.8125,0.0,6842.0,543.0,4412.0,11797.0,6911595.0
Fairfax County,Olde Creek Elementary,0.1828908554572271,0.1630094043887147,0.0,0.5191740412979351,0.0,0.1061946902654867,0.2949852507374631,0.1639999999999999,0.1394999999999999,,31.0,69.0,0.0,0.68,1086.0,10868.0,694.0,6054.0,18701.0,14178157.0
Portsmouth City,Olive Branch Preschool Center,0.0,0.0,0.0047169811320754,0.4386792452830189,0.0,0.0990566037735849,0.1132075471698113,,,,,,,,,,,,,
Newport News City,Oliver C. Greenwood Elementary,0.6243291592128801,0.1948529411764706,0.0,0.5026833631484794,0.0,0.10912343470483,0.0500894454382826,0.764,0.162,,21.0,68.0,3.0,0.3725,368.0,10056.0,1313.0,3686.0,15423.0,18064760.0
Richmond City,Open High,0.2872340425531915,0.0,0.0,0.3404255319148936,0.0,0.0,0.0,1.0,0.0489,0.0,12.0,88.0,0.0,0.904,795.0,10876.0,3624.0,5962.0,21257.0,6035634.0
Orange County,Orange County High,0.438239159001314,1.0,1.0,0.4947368421052631,,1.0,1.0,,,,,,,,,,,,,
Orange County,Orange Elementary,0.5069767441860465,0.0608424336973478,0.0077519379844961,0.4930232558139535,0.0201550387596899,0.013953488372093,0.1116279069767441,0.5670000000000001,0.3179,,51.0,40.0,0.0,0.615,1144.0,6636.0,661.0,3639.0,12079.0,7722724.0
Fairfax County,Orange Hunt Elementary,0.0643776824034334,0.0723830734966592,0.0,0.4753218884120171,0.0,0.2671673819742489,0.1341201716738197,0.062,0.0654,,28.0,71.0,0.0,0.7966666667,521.0,11642.0,694.0,6054.0,18912.0,10990231.0
Frederick County,Orchard View Elementary,0.3603411513859275,0.0493562231759656,0.0,0.5074626865671642,0.0,0.0,0.1684434968017057,0.326,0.1007,,45.0,48.0,0.0,0.515,188.0,9742.0,136.0,2885.0,12950.0,18276424.0
Manassas City,Osbourn High,1.0,1.0,1.0,,,1.0,1.0,0.518,0.3013,0.1442,29.0,65.0,2.0,0.61,1115.0,11822.0,174.0,2122.0,15233.0,9518779.0
Prince William County,Osbourn Park High,,1.0,1.0,,,1.0,1.0,0.349,0.2962,0.0584999999999999,29.0,68.0,1.0,0.812,733.0,10065.0,571.0,3640.0,15009.0,10616784.0
Chesapeake City,Oscar F. Smith High,0.0,1.0,1.0,,1.0,1.0,1.0,0.579,0.3465,0.0327999999999999,38.0,56.0,3.0,0.6859999999999999,221.0,8425.0,228.0,3266.0,12140.0,25030923.0
Chesapeake City,Oscar Smith Middle,0.754863813229572,0.0416243654822335,1.0,0.5199610516066212,,0.0690661478599221,0.230544747081712,0.971,0.2007999999999999,,47.0,40.0,3.0,0.47600000000000003,274.0,7465.0,228.0,3266.0,11233.0,7728977.0
Bedford County,Otter River Elementary,0.3473684210526316,0.0,0.0157894736842105,0.5684210526315789,0.0,0.0157894736842105,0.1263157894736842,0.361,0.0765,,58.0,42.0,0.0,0.7425,216.0,6689.0,28.0,3585.0,10518.0,3746013.0
Rockingham County,Ottobine Elementary,0.5333333333333333,0.0,0.0,0.5444444444444444,0.0,0.0055555555555555,0.1055555555555555,0.551,0.2547,,57.0,43.0,0.0,0.6125,194.0,7732.0,327.0,4159.0,12411.0,8644669.0
Richmond City,Overby-Sheppard Elementary,0.720754716981132,0.0,0.0,0.5773584905660377,0.0,0.0113207547169811,0.1660377358490566,1.0,0.3222,,26.0,74.0,0.0,0.3175,821.0,9126.0,3624.0,5962.0,19534.0,8963536.0
Fauquier County,P.B. Smith Elementary,0.1061320754716981,0.0285714285714285,0.0023584905660377,0.5518867924528302,0.0,0.0188679245283018,0.160377358490566,0.083,0.1157,,41.0,52.0,0.0,0.7833333333,0.0,9913.0,641.0,3870.0,14424.0,16383470.0
Norfolk City,P.B. Young Sr. Elementary,0.9143835616438356,0.0,0.0,0.4691780821917808,0.0,0.0136986301369863,0.0513698630136986,,,,,,,,,,,,,
Page County,Page County High,0.4329710144927536,0.0,0.0144927536231884,0.5144927536231884,0.0,0.0108695652173913,0.0797101449275362,0.466,0.345,0.0,46.0,46.0,5.0,0.725,540.0,8238.0,813.0,2609.0,12200.0,4559020.0
Page County,Page County Middle,0.4627659574468085,0.0,0.0026595744680851,0.526595744680851,0.0,0.0212765957446808,0.1143617021276595,0.597,0.2973,,67.0,33.0,0.0,0.52,794.0,9160.0,813.0,2609.0,13376.0,4097179.0
Gloucester County,Page Middle,0.5240464344941956,0.0,0.0,0.5157545605306799,0.0,0.154228855721393,0.1393034825870646,0.433,0.125,,45.0,51.0,0.0,0.6940000000000001,523.0,7888.0,283.0,4322.0,13015.0,19054852.0
Danville City,Park Avenue Elementary,0.0634517766497461,0.1182519280205655,0.0076142131979695,0.5025380710659898,0.0,0.0,0.1294416243654822,1.0,0.2288,,67.0,33.0,0.0,0.3175,2379.0,8863.0,2233.0,4335.0,17810.0,6903322.0
Stafford County,Park Ridge Elementary,0.2092307692307692,0.0862785862785862,0.001025641025641,0.5374358974358975,0.0,0.1169230769230769,0.0974358974358974,0.256,0.1108,,45.0,40.0,2.0,0.6575,599.0,8917.0,237.0,3487.0,13239.0,7650516.0
Portsmouth City,Park View Elementary,0.6042471042471043,0.0,0.0096525096525096,0.5347490347490348,0.027027027027027,0.0347490347490347,0.1216216216216216,1.0,0.3237,,40.0,44.0,6.0,0.4475,793.0,6568.0,548.0,3432.0,11342.0,6819318.0
Loudoun County,Park View High,0.0,0.3545250560957367,1.0,0.5276988636363636,1.0,1.0,1.0,0.6629999999999999,0.3263,0.1024,27.0,68.0,2.0,0.594,221.0,14137.0,13.0,2246.0,16617.0,23137965.0
Mecklenburg County,Park View High,0.2078384798099762,0.0,0.0,0.5201900237529691,0.0,0.0320665083135391,0.1104513064133016,,,,,,,,,,,,,
Mecklenburg County,Park View Middle,0.3075396825396825,0.0,0.0039682539682539,0.5496031746031746,0.0,0.0138888888888888,0.1369047619047619,,,,,,,,,,,,,
Fairfax County,Parklawn Elementary,0.6744471744471745,0.6036745406824147,0.0,0.4938574938574938,0.0,0.0085995085995086,0.085995085995086,0.826,0.1794,,33.0,66.0,0.0,0.4566666667,541.0,11644.0,694.0,6054.0,18933.0,10722727.0
Spotsylvania County,Parkside Elementary,0.4077976817702845,0.1287878787878787,0.0010537407797681,0.4963119072708113,0.0,0.0790305584826132,0.1570073761854583,0.344,0.1702,,46.0,44.0,2.0,0.6275,218.0,8667.0,594.0,4296.0,13774.0,5829889.0
Prince William County,Parkside Middle,0.5716244002741604,0.3043095866314864,1.0,0.4989704873026767,,1.0,1.0,0.528,0.2102,,46.0,50.0,1.0,0.59,455.0,8021.0,571.0,3640.0,12687.0,15435024.0
Virginia Beach City,Parkway Elementary,0.7161290322580646,0.0240174672489082,0.0,0.4881720430107527,0.0,0.1483870967741935,0.1075268817204301,1.0,0.1767,,48.0,53.0,0.0,0.6125,1791.0,12424.0,0.0,0.0,14216.0,8576856.0
Buena Vista City,Parry McCluer High,0.4434782608695652,0.0,0.0,0.5362318840579711,0.0,0.0028985507246376,0.1565217391304348,0.504,0.3400999999999999,0.0779,43.0,50.0,0.0,0.59,1065.0,10746.0,791.0,4037.0,16639.0,1904478.0
Buena Vista City,Parry McCluer Middle,0.5,0.0,0.0,0.6209677419354839,0.0,0.0,0.2096774193548387,0.78,0.1525,,60.0,33.0,0.0,0.75,2017.0,7647.0,957.0,4363.0,14984.0,2457222.0
Hopewell City,Patrick Copeland Elementary,0.659468438538206,0.043261231281198,0.0016611295681063,0.5,0.0,0.0232558139534883,0.1827242524916943,0.987,0.5343,,55.0,30.0,5.0,0.4125,2034.0,8106.0,1157.0,4008.0,15304.0,9132459.0
Patrick County,Patrick County High,0.4740484429065744,0.0174418604651162,0.0011534025374855,0.52479815455594,0.0438292964244521,0.0161476355247981,0.1418685121107266,0.691,0.203,0.0465,48.0,46.0,1.0,0.78,1599.0,9842.0,708.0,3662.0,15812.0,2255353.0
Martinsville City,Patrick Henry Elementary,0.7270194986072424,0.0646067415730337,0.0,0.4707520891364902,0.0,0.0167130919220055,0.1058495821727019,1.0,0.2332999999999999,,76.0,24.0,0.0,0.4975,821.0,7193.0,175.0,3854.0,12043.0,6704522.0
Hanover County,Patrick Henry High,0.3488888888888889,1.0,,0.5463306152705708,,1.0,1.0,0.271,0.1538,0.0453,33.0,65.0,3.0,0.7375,728.0,10762.0,66.0,2256.0,13812.0,5513101.0
Roanoke City,Patrick Henry High,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.3654,0.0813,37.0,50.0,1.0,0.534,1181.0,11504.0,796.0,3859.0,17340.0,4942747.0
Washington County,Patrick Henry High,0.4812030075187969,0.0,0.012531328320802,0.4912280701754385,0.0,0.0075187969924812,0.18796992481203,0.493,0.248,0.0364,46.0,51.0,2.0,0.74,5231.0,5461.0,0.0,2940.0,13632.0,2116713.0
Alexandria City,Patrick Henry K-8 School,0.7154017857142857,0.4356687898089172,0.0,0.4933035714285714,0.0,0.0011160714285714,0.0803571428571428,0.775,0.1819,,32.0,57.0,3.0,0.616,535.0,10486.0,945.0,4703.0,16668.0,9986655.0
Richmond City,Patrick Henry School Of Science And Arts,0.3639240506329114,0.0,0.0,0.5189873417721519,0.0,0.0094936708860759,0.1265822784810126,,0.1049,,36.0,60.0,0.0,0.4875,703.0,9833.0,3624.0,5962.0,20123.0,8102786.0
Patrick County,Patrick Springs Primary,0.5511811023622047,0.0,0.0157480314960629,0.5354330708661418,0.0433070866141732,0.0157480314960629,0.2677165354330709,0.69,0.1429,,54.0,42.0,0.0,0.84,1312.0,6280.0,251.0,3707.0,11550.0,4863813.0
Prince William County,Patriot High,1.0,1.0,1.0,,,1.0,1.0,0.139,0.1942,0.0192999999999999,26.0,72.0,1.0,0.84,730.0,8862.0,571.0,3640.0,13804.0,8741234.0
Hampton City,Paul Burbank Elementary,0.4748743718592965,0.0,0.0025125628140703,0.5276381909547738,0.0,0.1180904522613065,0.135678391959799,0.55,0.2155,,52.0,34.0,3.0,0.5675,511.0,9289.0,446.0,2738.0,12984.0,7151404.0
Lynchburg City,Paul Laurence Dunbar Middle for Innovation,0.6425992779783394,0.025735294117647,0.0072202166064981,0.4927797833935018,0.0,0.0054151624548736,0.131768953068592,,,,,,,,,,,,,
Lynchburg City,Paul Munro Elementary,0.4394366197183099,0.0,0.0084507042253521,0.4957746478873239,0.0,0.0028169014084507,0.1154929577464788,0.928,0.1326,,44.0,50.0,0.0,0.8725,879.0,7083.0,508.0,4317.0,12788.0,7540853.0
Rockingham County,Peak View Elementary,0.3240343347639485,0.2439024390243902,0.0,0.5021459227467812,0.0,0.0107296137339055,0.0901287553648068,0.365,0.1588,,57.0,43.0,0.0,0.7,1151.0,7330.0,327.0,4159.0,12966.0,5709209.0
Culpeper County,Pearl Sample Elementary,0.5525876460767947,0.1703204047217538,0.0,0.5208681135225376,0.0,0.021702838063439,0.1352253756260434,0.564,0.3368,,50.0,50.0,0.0,0.6375,328.0,7420.0,745.0,2110.0,10603.0,7358338.0
